organelle	from_haplotype	to_haplotype	mutation_steps	alternative_link
cpDNA	H117	H116	86	TRUE
cpDNA	H146	H116	86	TRUE
cpDNA	H132	H004	87	TRUE
cpDNA	H036	H006	87	TRUE
cpDNA	H038	H008	87	TRUE
cpDNA	H116	H009	87	TRUE
cpDNA	H116	H030	87	TRUE
cpDNA	H092	H036	87	TRUE
cpDNA	H095	H036	87	TRUE
cpDNA	H042	H037	87	TRUE
cpDNA	H093	H037	87	TRUE
cpDNA	H097	H037	87	TRUE
cpDNA	H039	H038	87	TRUE
cpDNA	H040	H038	87	TRUE
cpDNA	H041	H038	87	TRUE
cpDNA	H082	H043	87	TRUE
cpDNA	H131	H043	87	TRUE
cpDNA	H132	H046	87	TRUE
cpDNA	H116	H068	87	TRUE
cpDNA	H132	H091	87	TRUE
cpDNA	H116	H110	87	TRUE
cpDNA	H130	H116	87	TRUE
cpDNA	H142	H116	87	TRUE
cpDNA	H150	H132	87	TRUE
cpDNA	H116	H002	88	TRUE
cpDNA	H036	H003	88	TRUE
cpDNA	H082	H008	88	TRUE
cpDNA	H131	H008	88	TRUE
cpDNA	H116	H010	88	TRUE
cpDNA	H045	H012	88	TRUE
cpDNA	H090	H036	88	TRUE
cpDNA	H149	H036	88	TRUE
cpDNA	H094	H037	88	TRUE
cpDNA	H096	H037	88	TRUE
cpDNA	H042	H038	88	TRUE
cpDNA	H093	H038	88	TRUE
cpDNA	H097	H038	88	TRUE
cpDNA	H082	H039	88	TRUE
cpDNA	H131	H039	88	TRUE
cpDNA	H082	H040	88	TRUE
cpDNA	H131	H040	88	TRUE
cpDNA	H082	H041	88	TRUE
cpDNA	H131	H041	88	TRUE
cpDNA	H132	H044	88	TRUE
cpDNA	H116	H113	88	TRUE
cpDNA	H119	H116	88	TRUE
cpDNA	H139	H116	88	TRUE
cpDNA	H148	H116	88	TRUE
cpDNA	H145	H132	88	TRUE
cpDNA	H151	H132	88	TRUE
cpDNA	H116	H005	89	TRUE
cpDNA	H116	H033	89	TRUE
cpDNA	H115	H037	89	TRUE
cpDNA	H094	H038	89	TRUE
cpDNA	H096	H038	89	TRUE
cpDNA	H082	H042	89	TRUE
cpDNA	H131	H042	89	TRUE
cpDNA	H081	H045	89	TRUE
cpDNA	H093	H082	89	TRUE
cpDNA	H097	H082	89	TRUE
cpDNA	H132	H089	89	TRUE
cpDNA	H131	H093	89	TRUE
cpDNA	H131	H097	89	TRUE
cpDNA	H116	H114	89	TRUE
cpDNA	H120	H116	89	TRUE
cpDNA	H147	H116	89	TRUE
cpDNA	H146	H132	89	TRUE
cpDNA	H037	H006	90	TRUE
cpDNA	H092	H037	90	TRUE
cpDNA	H095	H037	90	TRUE
cpDNA	H115	H038	90	TRUE
cpDNA	H130	H045	90	TRUE
cpDNA	H116	H055	90	TRUE
cpDNA	H116	H067	90	TRUE
cpDNA	H116	H077	90	TRUE
cpDNA	H094	H082	90	TRUE
cpDNA	H096	H082	90	TRUE
cpDNA	H131	H094	90	TRUE
cpDNA	H131	H096	90	TRUE
cpDNA	H118	H116	90	TRUE
cpDNA	H037	H003	91	TRUE
cpDNA	H036	H004	91	TRUE
cpDNA	H038	H006	91	TRUE
cpDNA	H046	H036	91	TRUE
cpDNA	H091	H036	91	TRUE
cpDNA	H150	H036	91	TRUE
cpDNA	H090	H037	91	TRUE
cpDNA	H149	H037	91	TRUE
cpDNA	H092	H038	91	TRUE
cpDNA	H095	H038	91	TRUE
cpDNA	H116	H056	91	TRUE
cpDNA	H115	H082	91	TRUE
cpDNA	H131	H115	91	TRUE
cpDNA	H133	H116	91	TRUE
cpDNA	H148	H132	91	TRUE
cpDNA	H038	H003	92	TRUE
cpDNA	H082	H006	92	TRUE
cpDNA	H131	H006	92	TRUE
cpDNA	H043	H012	92	TRUE
cpDNA	H044	H036	92	TRUE
cpDNA	H145	H036	92	TRUE
cpDNA	H151	H036	92	TRUE
cpDNA	H090	H038	92	TRUE
cpDNA	H149	H038	92	TRUE
cpDNA	H081	H039	92	TRUE
cpDNA	H092	H082	92	TRUE
cpDNA	H095	H082	92	TRUE
cpDNA	H131	H092	92	TRUE
cpDNA	H131	H095	92	TRUE
cpDNA	H147	H132	92	TRUE
cpDNA	H082	H003	93	TRUE
cpDNA	H131	H003	93	TRUE
cpDNA	H012	H008	93	TRUE
cpDNA	H039	H012	93	TRUE
cpDNA	H040	H012	93	TRUE
cpDNA	H041	H012	93	TRUE
cpDNA	H089	H036	93	TRUE
cpDNA	H146	H036	93	TRUE
cpDNA	H081	H043	93	TRUE
cpDNA	H090	H082	93	TRUE
cpDNA	H149	H082	93	TRUE
cpDNA	H131	H090	93	TRUE
cpDNA	H140	H116	93	TRUE
cpDNA	H149	H131	93	TRUE
cpDNA	H116	H001	94	TRUE
cpDNA	H037	H004	94	TRUE
cpDNA	H081	H008	94	TRUE
cpDNA	H042	H012	94	TRUE
cpDNA	H093	H012	94	TRUE
cpDNA	H097	H012	94	TRUE
cpDNA	H046	H037	94	TRUE
cpDNA	H091	H037	94	TRUE
cpDNA	H150	H037	94	TRUE
cpDNA	H081	H040	94	TRUE
cpDNA	H081	H041	94	TRUE
cpDNA	H130	H043	94	TRUE
cpDNA	H116	H080	94	TRUE
cpDNA	H094	H081	94	TRUE
cpDNA	H038	H004	95	TRUE
cpDNA	H130	H008	95	TRUE
cpDNA	H094	H012	95	TRUE
cpDNA	H096	H012	95	TRUE
cpDNA	H148	H036	95	TRUE
cpDNA	H044	H037	95	TRUE
cpDNA	H145	H037	95	TRUE
cpDNA	H151	H037	95	TRUE
cpDNA	H046	H038	95	TRUE
cpDNA	H091	H038	95	TRUE
cpDNA	H150	H038	95	TRUE
cpDNA	H130	H039	95	TRUE
cpDNA	H130	H040	95	TRUE
cpDNA	H130	H041	95	TRUE
cpDNA	H081	H042	95	TRUE
cpDNA	H116	H078	95	TRUE
cpDNA	H093	H081	95	TRUE
cpDNA	H097	H081	95	TRUE
cpDNA	H082	H004	96	TRUE
cpDNA	H131	H004	96	TRUE
cpDNA	H115	H012	96	TRUE
cpDNA	H147	H036	96	TRUE
cpDNA	H089	H037	96	TRUE
cpDNA	H146	H037	96	TRUE
cpDNA	H044	H038	96	TRUE
cpDNA	H145	H038	96	TRUE
cpDNA	H151	H038	96	TRUE
cpDNA	H130	H042	96	TRUE
cpDNA	H082	H046	96	TRUE
cpDNA	H131	H046	96	TRUE
cpDNA	H096	H081	96	TRUE
cpDNA	H091	H082	96	TRUE
cpDNA	H150	H082	96	TRUE
cpDNA	H131	H091	96	TRUE
cpDNA	H130	H093	96	TRUE
cpDNA	H130	H097	96	TRUE
cpDNA	H130	H115	96	TRUE
cpDNA	H150	H131	96	TRUE
cpDNA	H012	H006	97	TRUE
cpDNA	H092	H012	97	TRUE
cpDNA	H095	H012	97	TRUE
cpDNA	H089	H038	97	TRUE
cpDNA	H146	H038	97	TRUE
cpDNA	H082	H044	97	TRUE
cpDNA	H131	H044	97	TRUE
cpDNA	H115	H081	97	TRUE
cpDNA	H145	H082	97	TRUE
cpDNA	H151	H082	97	TRUE
cpDNA	H130	H094	97	TRUE
cpDNA	H130	H096	97	TRUE
cpDNA	H145	H131	97	TRUE
cpDNA	H151	H131	97	TRUE
cpDNA	H012	H003	98	TRUE
cpDNA	H081	H006	98	TRUE
cpDNA	H090	H012	98	TRUE
cpDNA	H149	H012	98	TRUE
cpDNA	H148	H037	98	TRUE
cpDNA	H092	H081	98	TRUE
cpDNA	H095	H081	98	TRUE
cpDNA	H089	H082	98	TRUE
cpDNA	H146	H082	98	TRUE
cpDNA	H131	H089	98	TRUE
cpDNA	H146	H131	98	TRUE
cpDNA	H081	H003	99	TRUE
cpDNA	H130	H006	99	TRUE
cpDNA	H147	H037	99	TRUE
cpDNA	H148	H038	99	TRUE
cpDNA	H090	H081	99	TRUE
cpDNA	H149	H081	99	TRUE
cpDNA	H130	H092	99	TRUE
cpDNA	H130	H095	99	TRUE
cpDNA	H130	H003	100	TRUE
cpDNA	H147	H038	100	TRUE
cpDNA	H148	H082	100	TRUE
cpDNA	H130	H090	100	TRUE
cpDNA	H149	H130	100	TRUE
cpDNA	H148	H131	100	TRUE
cpDNA	H012	H004	101	TRUE
cpDNA	H046	H012	101	TRUE
cpDNA	H091	H012	101	TRUE
cpDNA	H150	H012	101	TRUE
cpDNA	H147	H082	101	TRUE
cpDNA	H147	H131	101	TRUE
cpDNA	H081	H004	102	TRUE
cpDNA	H044	H012	102	TRUE
cpDNA	H145	H012	102	TRUE
cpDNA	H151	H012	102	TRUE
cpDNA	H081	H046	102	TRUE
cpDNA	H091	H081	102	TRUE
cpDNA	H150	H081	102	TRUE
cpDNA	H130	H004	103	TRUE
cpDNA	H089	H012	103	TRUE
cpDNA	H146	H012	103	TRUE
cpDNA	H081	H044	103	TRUE
cpDNA	H130	H046	103	TRUE
cpDNA	H145	H081	103	TRUE
cpDNA	H151	H081	103	TRUE
cpDNA	H130	H091	103	TRUE
cpDNA	H150	H130	103	TRUE
cpDNA	H130	H044	104	TRUE
cpDNA	H089	H081	104	TRUE
cpDNA	H146	H081	104	TRUE
cpDNA	H145	H130	104	TRUE
cpDNA	H151	H130	104	TRUE
cpDNA	H148	H012	105	TRUE
cpDNA	H130	H089	105	TRUE
cpDNA	H146	H130	105	TRUE
cpDNA	H147	H012	106	TRUE
cpDNA	H148	H081	106	TRUE
cpDNA	H147	H081	107	TRUE
cpDNA	H148	H130	107	TRUE
cpDNA	H147	H130	108	TRUE
cpDNA	H122	H031	109	TRUE
cpDNA	H122	H032	109	TRUE
cpDNA	H122	H034	112	TRUE
cpDNA	H122	H035	112	TRUE
cpDNA	H122	H029	113	TRUE
cpDNA	H122	H030	114	TRUE
cpDNA	H122	H002	115	TRUE
cpDNA	H122	H033	116	TRUE
cpDNA	H083	H030	118	TRUE
cpDNA	H083	H002	119	TRUE
cpDNA	H083	H029	119	TRUE
cpDNA	H084	H031	119	TRUE
cpDNA	H129	H031	119	TRUE
cpDNA	H084	H032	119	TRUE
cpDNA	H129	H032	119	TRUE
cpDNA	H087	H029	120	TRUE
cpDNA	H088	H029	120	TRUE
cpDNA	H123	H029	120	TRUE
cpDNA	H125	H029	120	TRUE
cpDNA	H126	H031	120	TRUE
cpDNA	H126	H032	120	TRUE
cpDNA	H083	H033	120	TRUE
cpDNA	H083	H035	120	TRUE
cpDNA	H086	H035	120	TRUE
cpDNA	H085	H029	121	TRUE
cpDNA	H086	H029	121	TRUE
cpDNA	H127	H029	121	TRUE
cpDNA	H087	H030	121	TRUE
cpDNA	H088	H030	121	TRUE
cpDNA	H123	H030	121	TRUE
cpDNA	H125	H030	121	TRUE
cpDNA	H085	H031	121	TRUE
cpDNA	H086	H031	121	TRUE
cpDNA	H124	H031	121	TRUE
cpDNA	H085	H032	121	TRUE
cpDNA	H086	H032	121	TRUE
cpDNA	H124	H032	121	TRUE
cpDNA	H087	H035	121	TRUE
cpDNA	H088	H035	121	TRUE
cpDNA	H123	H035	121	TRUE
cpDNA	H125	H035	121	TRUE
cpDNA	H087	H002	122	TRUE
cpDNA	H088	H002	122	TRUE
cpDNA	H123	H002	122	TRUE
cpDNA	H125	H002	122	TRUE
cpDNA	H128	H029	122	TRUE
cpDNA	H085	H030	122	TRUE
cpDNA	H086	H030	122	TRUE
cpDNA	H127	H030	122	TRUE
cpDNA	H088	H031	122	TRUE
cpDNA	H088	H032	122	TRUE
cpDNA	H084	H034	122	TRUE
cpDNA	H129	H034	122	TRUE
cpDNA	H084	H035	122	TRUE
cpDNA	H085	H035	122	TRUE
cpDNA	H127	H035	122	TRUE
cpDNA	H129	H035	122	TRUE
cpDNA	H085	H002	123	TRUE
cpDNA	H086	H002	123	TRUE
cpDNA	H127	H002	123	TRUE
cpDNA	H084	H029	123	TRUE
cpDNA	H129	H029	123	TRUE
cpDNA	H128	H030	123	TRUE
cpDNA	H083	H031	123	TRUE
cpDNA	H083	H032	123	TRUE
cpDNA	H087	H033	123	TRUE
cpDNA	H088	H033	123	TRUE
cpDNA	H123	H033	123	TRUE
cpDNA	H125	H033	123	TRUE
cpDNA	H126	H034	123	TRUE
cpDNA	H126	H035	123	TRUE
cpDNA	H128	H035	123	TRUE
cpDNA	H128	H002	124	TRUE
cpDNA	H126	H029	124	TRUE
cpDNA	H084	H030	124	TRUE
cpDNA	H129	H030	124	TRUE
cpDNA	H087	H031	124	TRUE
cpDNA	H123	H031	124	TRUE
cpDNA	H125	H031	124	TRUE
cpDNA	H087	H032	124	TRUE
cpDNA	H123	H032	124	TRUE
cpDNA	H125	H032	124	TRUE
cpDNA	H085	H033	124	TRUE
cpDNA	H086	H033	124	TRUE
cpDNA	H127	H033	124	TRUE
cpDNA	H083	H034	124	TRUE
cpDNA	H085	H034	124	TRUE
cpDNA	H086	H034	124	TRUE
cpDNA	H124	H034	124	TRUE
cpDNA	H124	H035	124	TRUE
cpDNA	H132	H122	124	TRUE
cpDNA	H084	H002	125	TRUE
cpDNA	H129	H002	125	TRUE
cpDNA	H124	H029	125	TRUE
cpDNA	H126	H030	125	TRUE
cpDNA	H127	H031	125	TRUE
cpDNA	H127	H032	125	TRUE
cpDNA	H128	H033	125	TRUE
cpDNA	H088	H034	125	TRUE
cpDNA	H126	H002	126	TRUE
cpDNA	H124	H030	126	TRUE
cpDNA	H128	H031	126	TRUE
cpDNA	H128	H032	126	TRUE
cpDNA	H084	H033	126	TRUE
cpDNA	H129	H033	126	TRUE
cpDNA	H122	H045	126	TRUE
cpDNA	H124	H002	127	TRUE
cpDNA	H126	H033	127	TRUE
cpDNA	H087	H034	127	TRUE
cpDNA	H123	H034	127	TRUE
cpDNA	H125	H034	127	TRUE
cpDNA	H122	H048	127	TRUE
cpDNA	H124	H033	128	TRUE
cpDNA	H127	H034	128	TRUE
cpDNA	H122	H036	128	TRUE
cpDNA	H128	H034	129	TRUE
cpDNA	H122	H047	129	TRUE
cpDNA	H122	H038	130	TRUE
cpDNA	H122	H043	130	TRUE
cpDNA	H122	H049	130	TRUE
cpDNA	H122	H079	130	TRUE
cpDNA	H122	H008	131	TRUE
cpDNA	H122	H037	131	TRUE
cpDNA	H122	H039	131	TRUE
cpDNA	H122	H040	131	TRUE
cpDNA	H122	H041	131	TRUE
cpDNA	H122	H042	132	TRUE
cpDNA	H122	H093	132	TRUE
cpDNA	H122	H097	132	TRUE
cpDNA	H122	H076	133	TRUE
cpDNA	H122	H082	133	TRUE
cpDNA	H122	H094	133	TRUE
cpDNA	H122	H096	133	TRUE
cpDNA	H131	H122	133	TRUE
cpDNA	H122	H058	134	TRUE
cpDNA	H122	H060	134	TRUE
cpDNA	H122	H066	134	TRUE
cpDNA	H122	H108	134	TRUE
cpDNA	H122	H115	134	TRUE
cpDNA	H122	H006	135	TRUE
cpDNA	H122	H059	135	TRUE
cpDNA	H122	H092	135	TRUE
cpDNA	H122	H095	135	TRUE
cpDNA	H122	H109	135	TRUE
cpDNA	H122	H003	136	TRUE
cpDNA	H122	H090	136	TRUE
cpDNA	H149	H122	136	TRUE
cpDNA	H122	H061	137	TRUE
cpDNA	H122	H069	137	TRUE
cpDNA	H122	H070	137	TRUE
cpDNA	H122	H106	137	TRUE
cpDNA	H138	H122	137	TRUE
cpDNA	H122	H009	138	TRUE
cpDNA	H122	H012	138	TRUE
cpDNA	H122	H068	138	TRUE
cpDNA	H132	H084	138	TRUE
cpDNA	H134	H122	138	TRUE
cpDNA	H132	H129	138	TRUE
cpDNA	H122	H004	139	TRUE
cpDNA	H122	H010	139	TRUE
cpDNA	H122	H046	139	TRUE
cpDNA	H122	H081	139	TRUE
cpDNA	H122	H091	139	TRUE
cpDNA	H122	H107	139	TRUE
cpDNA	H136	H122	139	TRUE
cpDNA	H150	H122	139	TRUE
cpDNA	H132	H126	139	TRUE
cpDNA	H122	H011	140	TRUE
cpDNA	H122	H044	140	TRUE
cpDNA	H084	H045	140	TRUE
cpDNA	H129	H045	140	TRUE
cpDNA	H132	H085	140	TRUE
cpDNA	H132	H086	140	TRUE
cpDNA	H130	H122	140	TRUE
cpDNA	H137	H122	140	TRUE
cpDNA	H141	H122	140	TRUE
cpDNA	H144	H122	140	TRUE
cpDNA	H145	H122	140	TRUE
cpDNA	H151	H122	140	TRUE
cpDNA	H132	H124	140	TRUE
cpDNA	H126	H045	141	TRUE
cpDNA	H084	H048	141	TRUE
cpDNA	H129	H048	141	TRUE
cpDNA	H122	H055	141	TRUE
cpDNA	H122	H067	141	TRUE
cpDNA	H122	H077	141	TRUE
cpDNA	H132	H088	141	TRUE
cpDNA	H122	H089	141	TRUE
cpDNA	H143	H122	141	TRUE
cpDNA	H146	H122	141	TRUE
cpDNA	H084	H036	142	TRUE
cpDNA	H129	H036	142	TRUE
cpDNA	H085	H045	142	TRUE
cpDNA	H086	H045	142	TRUE
cpDNA	H124	H045	142	TRUE
cpDNA	H126	H048	142	TRUE
cpDNA	H122	H056	142	TRUE
cpDNA	H132	H083	142	TRUE
cpDNA	H122	H121	142	TRUE
cpDNA	H135	H122	142	TRUE
cpDNA	H126	H036	143	TRUE
cpDNA	H088	H045	143	TRUE
cpDNA	H084	H047	143	TRUE
cpDNA	H129	H047	143	TRUE
cpDNA	H085	H048	143	TRUE
cpDNA	H086	H048	143	TRUE
cpDNA	H124	H048	143	TRUE
cpDNA	H132	H087	143	TRUE
cpDNA	H122	H111	143	TRUE
cpDNA	H122	H112	143	TRUE
cpDNA	H122	H117	143	TRUE
cpDNA	H148	H122	143	TRUE
cpDNA	H132	H123	143	TRUE
cpDNA	H132	H125	143	TRUE
cpDNA	H083	H036	144	TRUE
cpDNA	H085	H036	144	TRUE
cpDNA	H086	H036	144	TRUE
cpDNA	H124	H036	144	TRUE
cpDNA	H084	H038	144	TRUE
cpDNA	H129	H038	144	TRUE
cpDNA	H084	H043	144	TRUE
cpDNA	H129	H043	144	TRUE
cpDNA	H083	H045	144	TRUE
cpDNA	H126	H047	144	TRUE
cpDNA	H088	H048	144	TRUE
cpDNA	H084	H049	144	TRUE
cpDNA	H129	H049	144	TRUE
cpDNA	H084	H079	144	TRUE
cpDNA	H129	H079	144	TRUE
cpDNA	H122	H110	144	TRUE
cpDNA	H142	H122	144	TRUE
cpDNA	H147	H122	144	TRUE
cpDNA	H132	H127	144	TRUE
cpDNA	H084	H008	145	TRUE
cpDNA	H129	H008	145	TRUE
cpDNA	H087	H036	145	TRUE
cpDNA	H088	H036	145	TRUE
cpDNA	H084	H037	145	TRUE
cpDNA	H129	H037	145	TRUE
cpDNA	H126	H038	145	TRUE
cpDNA	H084	H039	145	TRUE
cpDNA	H124	H039	145	TRUE
cpDNA	H129	H039	145	TRUE
cpDNA	H084	H040	145	TRUE
cpDNA	H129	H040	145	TRUE
cpDNA	H084	H041	145	TRUE
cpDNA	H129	H041	145	TRUE
cpDNA	H126	H043	145	TRUE
cpDNA	H087	H045	145	TRUE
cpDNA	H123	H045	145	TRUE
cpDNA	H125	H045	145	TRUE
cpDNA	H085	H047	145	TRUE
cpDNA	H086	H047	145	TRUE
cpDNA	H124	H047	145	TRUE
cpDNA	H083	H048	145	TRUE
cpDNA	H132	H048	145	TRUE
cpDNA	H126	H049	145	TRUE
cpDNA	H084	H076	145	TRUE
cpDNA	H126	H079	145	TRUE
cpDNA	H122	H080	145	TRUE
cpDNA	H122	H113	145	TRUE
cpDNA	H122	H119	145	TRUE
cpDNA	H139	H122	145	TRUE
cpDNA	H132	H128	145	TRUE
cpDNA	H122	H005	146	TRUE
cpDNA	H126	H008	146	TRUE
cpDNA	H126	H037	146	TRUE
cpDNA	H083	H038	146	TRUE
cpDNA	H085	H038	146	TRUE
cpDNA	H086	H038	146	TRUE
cpDNA	H124	H038	146	TRUE
cpDNA	H126	H039	146	TRUE
cpDNA	H126	H040	146	TRUE
cpDNA	H126	H041	146	TRUE
cpDNA	H084	H042	146	TRUE
cpDNA	H129	H042	146	TRUE
cpDNA	H085	H043	146	TRUE
cpDNA	H086	H043	146	TRUE
cpDNA	H124	H043	146	TRUE
cpDNA	H127	H045	146	TRUE
cpDNA	H088	H047	146	TRUE
cpDNA	H087	H048	146	TRUE
cpDNA	H123	H048	146	TRUE
cpDNA	H125	H048	146	TRUE
cpDNA	H085	H049	146	TRUE
cpDNA	H086	H049	146	TRUE
cpDNA	H124	H049	146	TRUE
cpDNA	H126	H076	146	TRUE
cpDNA	H122	H078	146	TRUE
cpDNA	H085	H079	146	TRUE
cpDNA	H086	H079	146	TRUE
cpDNA	H124	H079	146	TRUE
cpDNA	H093	H084	146	TRUE
cpDNA	H097	H084	146	TRUE
cpDNA	H129	H093	146	TRUE
cpDNA	H129	H097	146	TRUE
cpDNA	H122	H114	146	TRUE
cpDNA	H122	H120	146	TRUE
cpDNA	H085	H008	147	TRUE
cpDNA	H086	H008	147	TRUE
cpDNA	H124	H008	147	TRUE
cpDNA	H083	H010	147	TRUE
cpDNA	H132	H031	147	TRUE
cpDNA	H132	H032	147	TRUE
cpDNA	H123	H036	147	TRUE
cpDNA	H125	H036	147	TRUE
cpDNA	H128	H036	147	TRUE
cpDNA	H083	H037	147	TRUE
cpDNA	H085	H037	147	TRUE
cpDNA	H086	H037	147	TRUE
cpDNA	H124	H037	147	TRUE
cpDNA	H087	H038	147	TRUE
cpDNA	H088	H038	147	TRUE
cpDNA	H085	H039	147	TRUE
cpDNA	H086	H039	147	TRUE
cpDNA	H085	H040	147	TRUE
cpDNA	H086	H040	147	TRUE
cpDNA	H124	H040	147	TRUE
cpDNA	H085	H041	147	TRUE
cpDNA	H086	H041	147	TRUE
cpDNA	H124	H041	147	TRUE
cpDNA	H126	H042	147	TRUE
cpDNA	H088	H043	147	TRUE
cpDNA	H048	H045	147	TRUE
cpDNA	H128	H045	147	TRUE
cpDNA	H083	H047	147	TRUE
cpDNA	H132	H047	147	TRUE
cpDNA	H127	H048	147	TRUE
cpDNA	H088	H049	147	TRUE
cpDNA	H085	H076	147	TRUE
cpDNA	H086	H076	147	TRUE
cpDNA	H124	H076	147	TRUE
cpDNA	H129	H076	147	TRUE
cpDNA	H088	H079	147	TRUE
cpDNA	H084	H082	147	TRUE
cpDNA	H129	H082	147	TRUE
cpDNA	H094	H084	147	TRUE
cpDNA	H096	H084	147	TRUE
cpDNA	H131	H084	147	TRUE
cpDNA	H126	H093	147	TRUE
cpDNA	H124	H094	147	TRUE
cpDNA	H129	H094	147	TRUE
cpDNA	H129	H096	147	TRUE
cpDNA	H126	H097	147	TRUE
cpDNA	H122	H118	147	TRUE
cpDNA	H131	H129	147	TRUE
cpDNA	H088	H008	148	TRUE
cpDNA	H083	H009	148	TRUE
cpDNA	H087	H010	148	TRUE
cpDNA	H088	H010	148	TRUE
cpDNA	H123	H010	148	TRUE
cpDNA	H125	H010	148	TRUE
cpDNA	H132	H034	148	TRUE
cpDNA	H127	H036	148	TRUE
cpDNA	H087	H037	148	TRUE
cpDNA	H088	H037	148	TRUE
cpDNA	H088	H039	148	TRUE
cpDNA	H125	H039	148	TRUE
cpDNA	H088	H040	148	TRUE
cpDNA	H088	H041	148	TRUE
cpDNA	H085	H042	148	TRUE
cpDNA	H086	H042	148	TRUE
cpDNA	H124	H042	148	TRUE
cpDNA	H083	H043	148	TRUE
cpDNA	H087	H047	148	TRUE
cpDNA	H123	H047	148	TRUE
cpDNA	H125	H047	148	TRUE
cpDNA	H128	H048	148	TRUE
cpDNA	H138	H048	148	TRUE
cpDNA	H083	H049	148	TRUE
cpDNA	H132	H049	148	TRUE
cpDNA	H063	H057	148	TRUE
cpDNA	H084	H058	148	TRUE
cpDNA	H129	H058	148	TRUE
cpDNA	H084	H060	148	TRUE
cpDNA	H129	H060	148	TRUE
cpDNA	H084	H066	148	TRUE
cpDNA	H129	H066	148	TRUE
cpDNA	H088	H076	148	TRUE
cpDNA	H083	H079	148	TRUE
cpDNA	H132	H079	148	TRUE
cpDNA	H126	H082	148	TRUE
cpDNA	H108	H084	148	TRUE
cpDNA	H115	H084	148	TRUE
cpDNA	H093	H085	148	TRUE
cpDNA	H097	H085	148	TRUE
cpDNA	H093	H086	148	TRUE
cpDNA	H097	H086	148	TRUE
cpDNA	H124	H093	148	TRUE
cpDNA	H126	H094	148	TRUE
cpDNA	H126	H096	148	TRUE
cpDNA	H124	H097	148	TRUE
cpDNA	H129	H108	148	TRUE
cpDNA	H129	H115	148	TRUE
cpDNA	H133	H122	148	TRUE
cpDNA	H131	H126	148	TRUE
cpDNA	H084	H006	149	TRUE
cpDNA	H129	H006	149	TRUE
cpDNA	H083	H008	149	TRUE
cpDNA	H087	H009	149	TRUE
cpDNA	H088	H009	149	TRUE
cpDNA	H123	H009	149	TRUE
cpDNA	H125	H009	149	TRUE
cpDNA	H085	H010	149	TRUE
cpDNA	H086	H010	149	TRUE
cpDNA	H127	H010	149	TRUE
cpDNA	H045	H031	149	TRUE
cpDNA	H045	H032	149	TRUE
cpDNA	H048	H036	149	TRUE
cpDNA	H123	H038	149	TRUE
cpDNA	H125	H038	149	TRUE
cpDNA	H128	H038	149	TRUE
cpDNA	H083	H039	149	TRUE
cpDNA	H127	H039	149	TRUE
cpDNA	H083	H040	149	TRUE
cpDNA	H083	H041	149	TRUE
cpDNA	H088	H042	149	TRUE
cpDNA	H087	H043	149	TRUE
cpDNA	H123	H043	149	TRUE
cpDNA	H125	H043	149	TRUE
cpDNA	H047	H045	149	TRUE
cpDNA	H127	H047	149	TRUE
cpDNA	H134	H048	149	TRUE
cpDNA	H087	H049	149	TRUE
cpDNA	H123	H049	149	TRUE
cpDNA	H125	H049	149	TRUE
cpDNA	H062	H057	149	TRUE
cpDNA	H064	H057	149	TRUE
cpDNA	H065	H057	149	TRUE
cpDNA	H126	H058	149	TRUE
cpDNA	H084	H059	149	TRUE
cpDNA	H129	H059	149	TRUE
cpDNA	H126	H060	149	TRUE
cpDNA	H126	H066	149	TRUE
cpDNA	H083	H076	149	TRUE
cpDNA	H087	H079	149	TRUE
cpDNA	H123	H079	149	TRUE
cpDNA	H125	H079	149	TRUE
cpDNA	H138	H079	149	TRUE
cpDNA	H085	H082	149	TRUE
cpDNA	H086	H082	149	TRUE
cpDNA	H124	H082	149	TRUE
cpDNA	H092	H084	149	TRUE
cpDNA	H095	H084	149	TRUE
cpDNA	H109	H084	149	TRUE
cpDNA	H094	H085	149	TRUE
cpDNA	H096	H085	149	TRUE
cpDNA	H131	H085	149	TRUE
cpDNA	H094	H086	149	TRUE
cpDNA	H096	H086	149	TRUE
cpDNA	H131	H086	149	TRUE
cpDNA	H093	H088	149	TRUE
cpDNA	H097	H088	149	TRUE
cpDNA	H129	H092	149	TRUE
cpDNA	H129	H095	149	TRUE
cpDNA	H124	H096	149	TRUE
cpDNA	H126	H108	149	TRUE
cpDNA	H129	H109	149	TRUE
cpDNA	H126	H115	149	TRUE
cpDNA	H131	H124	149	TRUE
cpDNA	H084	H003	150	TRUE
cpDNA	H129	H003	150	TRUE
cpDNA	H126	H006	150	TRUE
cpDNA	H087	H008	150	TRUE
cpDNA	H123	H008	150	TRUE
cpDNA	H125	H008	150	TRUE
cpDNA	H085	H009	150	TRUE
cpDNA	H086	H009	150	TRUE
cpDNA	H127	H009	150	TRUE
cpDNA	H128	H010	150	TRUE
cpDNA	H132	H030	150	TRUE
cpDNA	H132	H035	150	TRUE
cpDNA	H123	H037	150	TRUE
cpDNA	H125	H037	150	TRUE
cpDNA	H128	H037	150	TRUE
cpDNA	H127	H038	150	TRUE
cpDNA	H087	H039	150	TRUE
cpDNA	H123	H039	150	TRUE
cpDNA	H128	H039	150	TRUE
cpDNA	H087	H040	150	TRUE
cpDNA	H123	H040	150	TRUE
cpDNA	H125	H040	150	TRUE
cpDNA	H087	H041	150	TRUE
cpDNA	H123	H041	150	TRUE
cpDNA	H125	H041	150	TRUE
